movieId
1305666
1292343
1309199
1309043
1418834
1394819
1291548
1303630
1308749
1308111
1308838
1293315
1307781
1303590
1299624
1308587
1303037
1310174
1421809
1291833
1292223
1388216
1309016
1293530
1293929
1295965
1308974
1298038
1307697
1293825
1292062
1293544
1294408
1296753
1294639
1293764
1467044
1418190
1867408
1308988
1293839
1300267
1300353
1306730
1293818
1296736
1369747
1293377
1292234
1292056
1291549
1296778
1292048
1292049
1292047
1291835
1866264
1689787
1482072
1455979
1292001
1292402
1300960
1291828
1295124
1291999
1293350
1292233
1307793
1292528
1292052
1291545
1292215
1292720
1292370
1292371
1295644
1862151
1859036
1428878
1418640
1291588
1303907
1291838
1304970
1291585
1307811
1291583
1297359
1308807
1291560
1291561
1308854
1292220
1291868
1292224
1292219
1291856
4190211
3718447
2051007
3445526
4323732
4739952
4707230
3578981
3628370
3006302
2032236
2249531
2368641
1299769
4237879
1302100
1885124
3793023
3734350
2131654
3157605
3074503
2072478
1819388
3011308
2336785
3007773
3552028
1920796
2028647
3820191
1305197
3928370
4062922
1304073
2334814
3626416
4066206
3804746
3102668
1917074
1764796
4226741
3543690
1295873
2256034
3734112
3240208
2357708
3013580
2295401
2354729
2046839
4009651
3006772
2222995
3233761
1433330
2146991
2257732
3683409
1308620
2213591
1457218
2161696
2338058
1410556
2132932
1309136
1782006
1927369
1294262
1305541
1292270
1299243
1756584
1963067
2054026
1806543
3198015
3007826
3026357
2010975
3560787
2124703
3111355
1434184
1470591
1891179
1441238
2336737
1981242
2230906
3018122
3344570
3268216
1299603
3077668
2129039
3215640
1292849
1858802
1302827
1306666
1947549
2054933
2124586
1471507
2976123
1857099
3003137
3230459
1766086
2135981
1837856
1309027
1301345
1417946
2078864
3420455
2279772
1873750
1308851
2149804
1866475
1949312
1997679
1585236
2132220
1292272
2027945
1891211
2132120
2044089
1316513
1303184
1419936
1307868
1307740
1296253
1307766
1308811
1464540
3033864
1461964
1461985
1294114
1408312
1308827
1292895
1294561
1295485
1297909
1939414
1293317
1297689
1401535
3036997
1301726
1292216
1307762
1499148
1304643
2037796
1296078
1306029
2002683
1478064
1863955
1855834
1867335
1914652
1451911
2003389
1292504
1474405
1865561
1844413
1763132
1303139
1905462
2132495
1291877
1301890
1892510
1950148
1292718
1450031
1763134
2053515
1820156
1820145
1607471
1585146
1578503
1907464
1418189
1578507
1433577
1292341
1947089
1308804
1947144
1890157
1300056
1292055
2124724
1305333
1300656
1308755
1418200
1300300
1436870
1307956
1292348
1291565
1292326
1781597
1418752
1309201
1294941
1509868
1294371
1295384
1870044
1300555
1295120
1309103
1308831
1305724
1417598
1395776
1293050
1760027
1297018
1295250
1296992
1294833
1325958
1309021
1482077
1293013
1308848
1474180
1298586
1300069
1293124
1295229
1309101
1308820
1295428
1292288
1291870
1291879
1291580
1308817
1303021
1291853
1301578
1292344
1295686
1292268
1292225
1300055
1292222
1293531
1297131
1291554
1296157
1292275
1291562
1829626
1303053
2297265
3606975
3754946
3279107
2028645
3607666
3647523
1316580
1292790
2294568
3250377
3305873
1994876
1922273
1291564
1304624
1297478
1293234
1293182
1294240
1302987
1962116
1578685
1291559
1291824
1292211
3003830
1307696
1787277
1306808
1301948
1782142
1764730
1304972
1306471
1306526
1459368
1783772
1306939
1292329
3158990
1432972
2156754
1431714
1428580
1431716
1428581
2148391
1431946
2148394
1786742
2190914
2181930
2154859
2157130
2157131
2239286
1786739
1788392
2156663
3126196
2978951
1294963
1291847
1291836
1293172
2190934
2286012
2983389
2154868
1441602
1394324
2052978
1300265
1293765
1297304
1297862
1438093
1419581
1947091
1292950
1299059
1863941
1296837
1478926
1294671
1308855
1366853
1298443
1300566
1293475
1308232
1926007
1293414
2229427
3041806
1302090
2044102
1307739
1305690
1468155
1297518
2080133
1309160
1308752
1294362
1299383
1309069
1307847
1482911
1946882
1292260
1309059
1937502
1308767
1291584
1299131
1853176
1308751
1291841
4896263
5250583
4822848
4097023
4057312
1306809
4249355
3412830
3792816
5344178
3813779
3120852
4133814
3279080
3217122
4133988
1457707
3596502
3792799
4888039
1296935
1304337
3155477
4074158
1919245
2055017
3077791
3737102
3264045
3824672
1306541
1949761
1301459
3387546
1464338
2214140
3920977
3908423
3873960
1300395
3609075
3897667
2223596
3314870
1307681
1482394
1302061
1292208
1293691
1875313
1466007
1478186
2154743
1863947
1295399
3670447
1301106
1291573
1308746
2357162
1323749
1294194
1400868
1299889
1291840
1307528
1292434
1300616
1300741
1997681
1431719
3230462
1298909
1322851
2059225
2346881
1299745
1400665
1293607
1296201
3053521
1291850
1291851
1307702
1756073
1302642
3312344
2359431
2123510
3005496
2350904
1474189
1309045
1848925
3642866
3011051
3244162
1892531
3805953
2209368
1972698
3008247
1295292
3212120
1296339
1293708
1292450
1291990
1308777
1292226
1308480
1315570
1293527
1299062
1295815
1298112
1292207
1292347
3804470
4151110
3732780
3690289
3262939
1308757
2148257
2369845
2081098
3074303
3130180
1291842
3149087
1396313
1761854
2301701
4300525
3011049
1440703
1309184
3442220
2326212
3041294
2230888
1786743
3018123
3078386
2369549
3078609
3777800
4111416
4004731
4709904
4059245
