id,jieba,thulac
1308755,肖恩/西蒙佩吉/SimonPegg/饰/事业/不如意/爱情/也/不怎么/顺心/认识/了/一帮/同样/游手好闲/的/朋友/整天/和/他们/厮混/包括/皮特/和/只会/打机/和/讨人厌/的/艾德/难得/肖恩/为了/女朋友/振作/一次/却/遭到/同事/嘲笑/女友/也/不能/会意/肖恩/只有/继续/和/朋友/醉酒/纵乐/但/这天/整个/城市/却/有/了/翻天覆地/的/变化/僵尸/入侵/了/只要/是/被/他们/咬/到/的/人/都/会/随之/变成/僵尸/而/肖恩/正/和/艾德/在/酒吧/里/豪饮/却/发现/陷入/僵尸/的/重重包围/中/现在/肖恩/必须/拿出/英雄气概/去/捍卫/家人/朋友,肖恩西/蒙佩吉SimonPeg/g饰/事业/不/如意/爱情/也/不怎/么/顺心/认识/了/一/帮/同样/游手好闲/的/朋友/整天/和/他们/厮混/包括/皮特/和/只/会/打机/和/讨人/厌/的/艾德/难得/肖恩为/了/女/朋友/振作/一/次/却/遭到/同事/嘲笑/女友/也/不/能/会意/肖恩/只/有/继续/和/朋友/醉/酒/纵乐/但/这天/整个/城市/却/有/了/翻天覆地/的/变化/僵尸/入侵/了/只要/是/被/他们/咬/到/的/人/都/会/随之/变成/僵尸/而/肖恩正/和/艾德/在/酒/吧/里/豪饮/却/发现/陷入/僵尸/的/重重/包围/中/现在/肖恩/必须/拿/出/英雄/气概/去/捍卫/家/人/朋友
1396313,东京/尧远/陈/柏林/饰/从/台湾/来到/东京/深造/梦想/是/成为/电脑/动画师/但是/苦于/没有/灵感/创作/枯燥/一天/在/大街/上/偶遇/一个/浑身/散发/着/哀戚/气息/的/女子/尧远/对/她/一见倾心/女子/是/年轻/的/画家/美智子/最近/正在/遭逢/失恋/的/痛楚/而/因为/爱情/的/感染/尧远/重新/激发/了/创作/的/欲望/为/美智子/画/下/一张/张画/台北/阿苏/范晓萱/饰/彻夜不眠/组装/书架/厚重/的/零件/让/她/招架/不来/便/找/来/好友/阿铁/阿铁/第一次/来/台北/不/懂/中/文本/以为/可以/发展/一夜情/的/他/看见/只是/干/粗活/不过/善良/的/他/也/痛快/地帮起/忙/来/天亮/了/阿苏/请求/他/去/跟前/男友/传个/信/可是/等/来/的/回复/从/一句/中文/也/不/懂/的/阿铁/嘴里/说/出来/已经/支离破碎/阿苏/哭/了/坐在/阿铁/的/摩托车/背后/穿越/长长的/隧道/时/她/紧紧/抱住/了/他/上海/云/李小璐/饰/是/一个/爱/打瞌睡/的/女孩子/和/母亲/相依为命/自从/日本/美少年/修平/来到/上海/并/租/了/他们/家/一间/房间/后云/的/感情/就/起/了/变化/她/开始/关注/...,东京/尧远/陈柏林/饰/从/台湾/来/到/东京/深造/梦想/是/成为/电脑/动画师/但是/苦于/没有/灵感/创作/枯燥/一/天/在/大街/上/偶遇/一个/浑身/散发/着/哀戚/气息/的/女子/尧远/对/她/一见倾心/女子/是/年轻/的/画/家/美/智子/最近/正在/遭逢/失恋/的/痛楚/而/因为/爱情/的/感染/尧/远/重新/激发/了/创作/的/欲望/为/美/智子/画/下/一张张/画/台北/阿/苏范/晓萱/饰/彻夜不眠/组装/书架/厚重/的/零件/让/她/招架/不/来/便/找/来/好友/阿/铁/阿/铁/第一/次/来/台北/不/懂/中文/本/以为/可以/发展/一/夜情/的/他/看见/只是/干粗活/不/过/善良/的/他/也/痛快/地/帮/起/忙/来/天亮/了/阿苏/请求/他/去/跟前/男友/传个信/可是/等/来/的/回复/从/一/句/中文/也/不/懂/的/阿铁嘴里/说/出/来/已经/支离破碎/阿/苏/哭/了/坐/在/阿/铁/的/摩托车/背后/穿越/长长/的/隧道/时/她/紧紧/抱/住/了/他/上海/云李/小/璐饰/是/一个/爱/打瞌睡/的/女孩子/和/母亲/相依为命/自从/日本/美/少年/修平/来/到/上海/并/租/了/他们/家/一/间/房间/后云/的/感情/就/起/了/变化/她/开始/关注/...
3550132,生活/优渥/的/单身贵族/南贤洙/车太贤/饰/曾/是/一名/失败/的/歌手/年/过/而立/后/他/迎来/了/事业/的/第二/春贤洙/所/主持/的/谈话/类节目/备受/欢迎/尤其/是/近/段时间/单身/妈妈/静南/寻找/生身父亲/的/故事/更/掀起/收听率/飙升/的/高潮/某/晚贤洙/正等待/和/女友/共度/浪漫/一夜/的/时候/一对/不速之客/破坏/了/这/一切/来者/正是/静南/朴宝/英饰/和/她/6/岁/的/儿子/纪东/而/她/所/寻找/的/父亲/竟然/是/贤洙/原来/贤洙/初三/时/曾/和/邻居/大/他/5/岁/的/女孩/相恋/这/唯一/一次/恋爱/唯一/一次/肉体/之欢/导致/了/女儿/的/诞生/当年/的/恋人/在/分手/后/隐瞒/了/怀孕/的/事实/贤洙/则/背井离乡/去/追寻/自己/的/梦想/女儿/和/外孙/的/到来/令/这个/过惯/单身生活/且/孩子气/的/大/男人/倍感/困扰/更/主要/的/是/在/这个/混乱/复杂/的/娱乐圈/里/这样/的/绯闻/会令贤洙/好不容易/经营/起来/的/事业/毁于一旦/他/该/如何/面对/这/突如其来/的/一切/呢,生活/优渥/的/单身贵族/南贤洙车/太/贤饰/曾/是/一/名/失败/的/歌手/年/过/而立/后/他/迎/来/了/事业/的/第二/春/贤洙/所/主持/的/谈话/类/节目/备受/欢迎/尤其/是/近/段/时间/单身/妈妈/静南/寻找/生身/父亲/的/故事/更/掀起/收听率/飙升/的/高潮/某/晚贤/洙正/等待/和/女友/共度/浪漫/一/夜/的/时候/一对/不速之客/破坏/了/这/一切/来/者/正是/静南/朴宝/英饰/和/她/6/岁/的/儿子/纪东/而/她/所/寻找/的/父亲/竟然/是/贤洙/原/来/贤洙/初三/时/曾/和/邻居/大/他/5/岁/的/女孩/相/恋/这/唯一/一/次/恋爱/唯一/一/次/肉体/之/欢/导致/了/女儿/的/诞生/当年/的/恋人/在/分手/后/隐瞒/了/怀孕/的/事实/贤洙/则/背井离乡/去/追寻/自己/的/梦想/女儿/和/外孙/的/到/来/令/这个/过/惯/单身/生活/且/孩子气/的/大/男人/倍感/困扰/更/主要/的/是/在/这个/混乱/复杂/的/娱乐圈/里/这样/的/绯闻/会/令/贤洙/好/不/容易/经营/起/来/的/事业/毁于一旦/他/该/如何/面对/这/突如其来/的/一切/呢
2044089,一对/儿/杀手/肯/与/雷/ColinFarrell/饰/在/圣诞/期间/来到/比利时/古城/布鲁日/他们/将/在/这里/接到/联系人/哈里/RalphFiennes/饰/指令/的/新/任务/雷在/不久前/的/一次/暗杀/中/误杀/了/一名/男童/怀着/深深/愧疚/的/雷/情绪/不/稳/古城/中/的/等待/对/他/来说/是/一场/难耐/的/煎熬/肯/作为/带领/雷入行/的/前辈/试图/帮助/雷/摆脱困境/但/他/的/努力/毫无/收效/百无聊赖/的/雷/在/街上/结识/了/女演员/克洛伊/这个/神秘/女孩/引发/了/雷/一系列/的/冒险/经历/与此同时/肯再/一次/被/哈里/催促/原来/此次/任务/的/真相/是/暴怒/的/哈里/要雷为/他/的/误杀/行为/付出代价/肯/面对/被/自己/一手/引入/杀手/行当/的/年轻人/难以/做出/抉择/两名/杀手/在/夜色/中/的/古城/各怀/心事/本片/获/2009/年/英国/学院奖/最佳/剧本/奖/等/多项/褒奖,一对儿/杀手/肯/与/雷ColinFarrel/l饰/在/圣诞/期间/来/到/比利时/古城/布鲁日/他们/将/在/这里/接到/联系人/哈/里/RalphFienne/s饰/指令/的/新/任务/雷/在/不/久前/的/一/次/暗杀/中/误/杀/了/一/名/男童/怀着/深深/愧疚/的/雷情绪/不/稳/古城/中/的/等待/对/他/来/说是/一/场/难/耐/的/煎熬/肯/作为/带领/雷入行/的/前辈/试图/帮助/雷/摆脱/困境/但/他/的/努力/毫无/收效/百无聊赖/的/雷/在/街上/结识/了/女/演员/克洛伊/这个/神秘/女孩/引发/了/雷/一/系列/的/冒险/经历/与此同时/肯/再/一/次/被/哈/里/催促/原/来/此次/任务/的/真相/是/暴怒/的/哈里/要/雷/为/他/的/误杀/行为/付出/代/价/肯/面对/被/自己/一手/引入/杀手/行当/的/年轻人/难以/做出/抉择/两/名/杀手/在/夜色/中/的/古城/各/怀心/事本片/获/2009年/英国/学院奖/最佳/剧本/奖/等/多/项/褒奖
1297995,贝儿/美丽/善良/与/老父亲/一起/住/在/一个/宁静/的/小/村庄/里/一次/父亲/不/小心/闯进/了/野兽/的/领地/被/囚禁/在/野兽/的/城堡/里/为了/救出/亲爱/的/父亲/贝儿/只身/犯险/答应/与/野兽/同居/于/古堡/而/换回/了/父亲/野兽/的/城堡/华丽/而/充满/奇幻/色彩/有/充满/绅士风度/的/烛台/先生/和蔼/亲切/的/茶壶/妈妈/还有/可爱/的/小/茶壶/宝宝/然而/贝儿/生活/的/并/不/愉快/一心/想念/着/她/的/父亲/终于/贝儿/找到/了/逃走/的/机会/可是/却/遇到/了/凶狠/的/狼群/危难/关头/野兽/及时/出现/解救/了/贝儿/自己/却/受了伤/贝儿/心存/感动/细心/照顾/野兽/相处/的/过程/中/二人/互相/了解/野兽/也/被/感化/慢慢/变得/温和/学会/去/爱/朝夕相处/日生/情愫/也许/野兽/也/可以/是/英勇/的/守护/骑士/温雅/的/白马王子,贝儿/美丽/善良/与/老/父亲/一起/住/在/一个/宁静/的/小/村庄/里/一/次/父亲/不/小心/闯进/了/野兽/的/领地/被/囚禁/在/野兽/的/城堡/里/为/了/救/出/亲爱/的/父亲/贝儿/只身/犯险/答应/与/野兽/同/居于/古堡/而/换/回/了/父亲/野兽/的/城堡/华丽/而/充满/奇幻/色彩/有/充满/绅士/风度/的/烛台/先生/和蔼/亲切/的/茶壶/妈妈/还有/可爱/的/小/茶壶宝/宝然/而/贝儿/生活/的/并/不/愉快/一心/想念/着/她/的/父亲/终于/贝儿/找到/了/逃走/的/机会/可是/却/遇到/了/凶狠/的/狼群/危难/关头/野兽/及时/出现/解救/了/贝儿/自己/却/受/了/伤/贝儿/心/存/感动/细心/照顾/野兽相处/的/过程/中/二/人/互相/了/解野兽/也/被/感化/慢慢/变/得/温和/学会/去/爱/朝夕相处/日生/情愫/也/许野兽/也/可以/是/英勇/的/守护/骑士/温雅/的/白马王子
1301171,土耳其/杰森/•/斯坦森饰/是/一位/黑市/拳击/的/经理人/不过/他/遇到/了/麻烦/本该/参加/比赛/的/选手/被/吉普赛人/米奇/布拉德/•/皮特饰/一拳/击倒/土耳其/不得不/选择/在/黑帮/老大/布里克/阿兰/•/福特/饰/与/吉塞人/之间/周旋/来/获得/生机/与此同时/四指/弗兰克/本尼/西奥/•/德尔/•/托罗/饰/携带/一颗/86/克拉/的/钻石/来到/伦敦/这件/赃物/引起/了/各路/匪徒/的/兴趣/其中/包括/军火商/老/布拉德/•/舍/博德/兹/加饰/杀手/子弹/牙齿/托尼维尼/•/琼斯/饰/与/黑人/小混混/维/尼罗/比/•/吉饰/这些/心怀不轨/的/罪犯/各自/盘算着/自己/的/完美/计划/不想/造化弄人/惊人/的/巧合/引出/一连串/幽默/的/冷笑/话/所有/的/一切都在/伦敦/的/夜晚/交织/究竟/谁/能够/从中/解脱/就/在/盖/•/瑞奇/导演/的/偷/拐/抢/骗/中/揭晓,土耳其杰/森•斯坦/森饰/是/一/位/黑市/拳击/的/经理人/不/过/他/遇到/了/麻烦/本该/参加/比赛/的/选手/被/吉普赛人/米奇布拉德/•皮/特饰/一/拳/击倒/土耳其/不/得/不/选择/在/黑帮/老大布里克/阿/兰•福/特饰/与/吉塞人/之间/周旋/来/获得/生机/与此同时/四/指/弗兰克本尼西奥•德尔/•托/罗/饰/携带/一/颗/86/克拉/的/钻石/来/到/伦敦/这/件/赃物/引起/了/各路/匪徒/的/兴趣/其中/包括/军火商/老布拉德/•舍博德兹/加饰/杀手/子弹/牙齿/托尼维尼•琼斯/饰/与/黑人/小混混维尼/罗/比/•/吉饰/这些/心怀/不/轨/的/罪犯/各自/盘算/着/自己/的/完美/计划/不/想/造化弄人/惊人/的/巧合/引出/一/连/串/幽默/的/冷笑话/所有/的/一切/都/在/伦敦/的/夜晚/交织/究竟/谁/能够/从中/解脱/就/在/盖•/瑞奇/导演/的/偷拐/抢骗/中/揭晓
3102668,在/名为/斯沃罗夫/的/小岛/上/生活/着/一个/名叫/弗林德/洛克/伍/德比尔/哈德/BillHader/配音/青年/他/从小/就/想法/多多/热衷/各种各样/的/科学发明/比如/不用/鞋带/的/鞋子/能够/自动/行走/的/电视/飞行/汽车/猴子/语言/翻译器/等/想法/虽好/但/通常/都/以/失败/和/灾难/告终/母亲/生前/对/他/的/鼓励/令/弗林德/从不/灰心/他/屡/挫/屡勇/在/科学发明/的/天地/里/自得其乐/不过/老爸/再也/无法忍受/儿子/无休止/的/折腾/他/要求/弗林德/在/自家/的/店里/帮忙/与此同时/为了/解决/当地/食物/匮乏/的/问题/弗林德/偷偷/进行/着/超级/食物/机/的/研究/在/最新/的/尝试/中/弗林德/毁掉/了/刚刚/揭幕/的/沙丁鱼/乐园/不过/他/的/实验/也/取得成效/众目睽睽/之下/天空/下起/了/令人/难以置信/的/汉堡包/雨/一切/都/变得/有趣/起来,在/名/为/斯沃/罗/夫/的/小/岛/上/生活/着/一个/名叫/弗林德洛克伍德比尔/哈/德BillHader/配音/青年/他/从小/就/想法/多多/热衷/各种各样/的/科学/发明/比如/不/用/鞋带/的/鞋子/能够/自动/行走/的/电视/飞行/汽车/猴子/语言/翻译器/等/想法/虽/好/但/通常/都/以/失败/和/灾难/告终/母亲/生前/对/他/的/鼓励/令/弗林德/从/不/灰心/他/屡/挫屡/勇/在/科学/发明/的/天地/里/自得其乐/不/过/老爸/再/也/无法/忍受/儿子/无/休止/的/折腾/他/要求/弗林德/在/自/家/的/店/里/帮忙/与此同时/为/了/解决/当地/食物/匮乏/的/问题/弗林德/偷偷/进行/着/超级/食物机/的/研究/在/最新/的/尝试/中/弗林德/毁/掉/了/刚刚/揭幕/的/沙丁鱼/乐园/不/过/他/的/实验/也/取得/成效/众目睽睽/之下/天空/下/起/了/令/人/难以置信/的/汉堡/包雨/一切/都/变/得/有趣/起/来
3077668,天水/围/位于/香港/新界/元朗/区原/是/一条/小围/村/1980/年代/末/被/港英政府/发展/成为/以/住宅/为主/的/新市镇/但/今天/它/的/30/万/居民/多为/底层/劳工/其中/有/诸多/新/移民/及/大陆/新娘/由于/天水/围/发生/过多起/震惊/港媒/的/伦常/惨案/该地/被/视作/悲情/市镇/可是/其中/多数/居民/平日/其实/过/着/与/其他/港人/并/无/差异/的/生活/相依为命/的/贵/鲍起静/与/张家/安梁/进龙/母子/便是/如此/年纪轻轻/便/守寡/的/贵/14/岁/出来/做工/先后/供/两个/弟弟/念完/大学/如今/他们/做成/富贵/人/她/依旧/是/超市/女工/一名/但是/她/并/不觉/上天/待/她/刻薄/每日/生活/都/很/乐观/张家/安是/乖乖仔/会考/完毕/没找/暑期/工做/的/他/多数/时候/会/呆/在/家里/睡觉/或/看电视/外出/见/朋友/参加/活动/的/时间/非常/有限/母子/一起/坐下/吃晚饭/聊天/时说/的/也/是/该/买/哪家/报纸/一类/再/平常/不过/的话/与/他们/住/在/同/一栋/楼里/的/阿婆/梁欢/陈丽云/是/新/搬/来/的/住户/她/每日/过/着/郁郁寡欢/斤斤计较/的/孤独/生活/凭着/曾/在/市区/...,天水围/位于/香港/新界/元朗区/原/是/一/条/小围村/1980/年代/末/被/港/英/政府/发展/成为/以/住宅/为主/的/新市镇/但/今天/它/的/30万/居民/多/为/底层/劳工/其中/有/诸多/新/移民/及/大陆/新娘/由于/天水围/发生/过/多/起/震惊/港媒/的/伦常/惨案/该地/被/视作/悲情市镇/可是/其中/多数/居民/平日/其实/过/着/与/其他/港人/并/无/差异/的/生活/相依为命/的/贵鲍/起静/与/张/家/安梁/进龙/母子/便是/如此/年纪/轻轻/便/守寡/的/贵/14/岁/出/来/做工/先后/供/两/个/弟弟/念/完/大学/如今/他们/做成/富贵人/她/依旧/是/超市/女工/一/名/但是/她/并/不/觉/上/天待/她/刻薄/每日/生活/都/很/乐观/张/家/安是/乖乖仔/会考/完毕/没/找/暑期/工做/的/他/多数/时候/会/呆/在/家/里/睡觉/或/看/电视/外出/见/朋友/参加/活动/的/时间/非常/有限/母子/一起/坐下/吃/晚饭/聊天/时/说/的/也/是/该/买/哪/家/报纸/一/类/再/平常/不/过/的/话/与/他们/住/在/同一/栋/楼/里/的/阿婆/梁欢/陈丽云/是/新/搬/来/的/住户/她/每日/过/着/郁郁寡欢/斤斤计较/的/孤独/生活/凭着/曾/在/市区/...
1393479,刑警/林贵仁/梁朝伟/饰/隶属/日本/国防/外务/科/特别/侦缉/组/美国政府/悬红/三千万美元/追查/号称/复仇者/的/美金/伪钞/电版林/获知/电版到/了/香港/便/孤身/深入/黑帮/内部/盗取/却/碰上/美艳/动人/的/女/飞贼/JJ/舒淇/饰/二人/合力/偷出/电版/在/最后/关头/JJ/却/出卖/林/挟着/电版/逃脱/JJ/得手/后/喜悦/地/打开/铁箱/一看/里面/却/早已/被/掉包/贵仁持/着/真的/电版/送往/美国/领事馆/领赏/接待/他/的/是/领事馆/职员/Owen/任贤齐/饰/Owen/带走/电版称/找/专家/验收/林/却/突然/醉酒/昏倒/醒来/才/知电版/竟/被/Owen/设计/骗走/林贵仁/于是/追踪/Owen/到/韩国/展开/一场/斗智斗勇/的/追逐战/其后/不但/引来/JJ/的/介入/林贵仁/更/要/面对/伪钞/集团/龙头/北极熊/的/连番/狙击,刑警/林贵仁/梁朝/伟饰/隶属/日本/国防/外务科/特别/侦缉组/美国/政府/悬红三千万/美元/追查/号称/复仇者/的/美金/伪钞/电版林/获知/电版/到/了/香港/便/孤身/深入/黑帮/内部/盗取/却/碰上/美艳/动人/的/女/飞贼/JJ舒淇/饰/二/人/合力/偷/出/电版/在/最后/关头/JJ/却/出卖林/挟/着/电版/逃脱/JJ得手/后/喜悦/地/打开/铁箱/一/看/里面/却/早已/被/掉包/贵仁/持/着/真/的/电版/送/往/美国/领事馆/领赏/接待/他/的/是/领事馆/职员/Owen/任贤/齐饰Owen/带走/电版/称/找/专/家/验收林/却/突然/醉/酒/昏倒醒/来/才/知/电版/竟/被/Owen/设计/骗/走/林贵仁/于是/追踪/Owen/到/韩国/展开/一/场/斗智/斗勇/的/追逐/战/其后/不/但/引/来/JJ/的/介入/林贵仁/更/要/面对/伪钞/集团/龙头/北极熊/的/连番/狙击
1997685,出身/音乐/世家/的/千秋/真一玉/木宏饰/从小/受/古典/乐/熏陶/年少/在/欧洲各国/游历/时/认识/了/名/指挥家/维耶/拉/他/发誓/长大/要/做/大师/的/学生/可/一次/飞机/失事/给/千秋/留下/后遗症/他/始终/无法/克服/心理障碍/搭乘/飞机/只得/留在/本国/的/音乐学院/在/学校/里/千秋/恃才傲物/可/看似/桀骜不驯/的/他/内心/却/充满/了/彷徨/某日/千秋/和/不可思议/少女/野田/惠/上野/樹里饰/意外/相遇/野田/妹是/钢琴/天才/乐谱/看一遍/就/能/记住/能弹/出/动人心弦/的/旋律/同时/她/也/是/个/偷吃/别人/便当/不/洗澡/不/收拾/房间/整日/净干些/奇奇怪怪/事/的/邋遢/女/在/野田/妹/的/影响/下/千秋/的/人生/轨迹/发生/了/重大/转变,出身/音乐/世/家/的/千秋真一玉木/宏饰/从小/受/古典/乐熏/陶年/少/在/欧洲/各国/游历/时/认识/了/名/指挥/家/维耶拉/他/发誓/长大/要/做/大师/的/学生/可/一/次/飞机/失事/给/千秋/留下/后遗症/他/始终/无法/克服/心理/障碍/搭/乘/飞机/只/得/留/在/本国/的/音乐/学院/在/学校/里/千秋恃才傲物/可/看似/桀骜不驯/的/他/内心/却/充满/了/彷徨/某日/千秋/和/不可思议/少女/野田惠/上/野樹/里饰/意外/相遇/野田妹/是/钢琴/天才/乐谱/看/一/遍/就/能/记住/能/弹/出动/人心弦/的/旋律/同时/她/也/是/个/偷/吃/别人/便当/不/洗澡/不/收/拾/房间/整日/净/干/些/奇奇怪/怪事/的/邋遢/女/在野/田妹/的/影响/下/千秋/的/人生/轨迹/发生/了/重大/转变
1291836,少女/葛利/叶斯嘉丽/•/约翰逊/ScarlettJohansson/饰/家境贫寒/于是/来到/画家/维梅尔/科林/•/费/尔斯/ColinFirth/饰家/做/女佣/维梅尔/和/妻子/岳母/一起/生活/她们/常常/摆/出/颐指气使/的/神情/妻子/对/正当/青春/的/葛利叶/更是/戒心/重重/在/非常/苛刻/和/压抑/的/氛围/下葛利叶/在/维梅尔家/过/得/卑躬屈膝/维梅尔/的/画/带给/了/她/一点/生活/的/乐趣/她/收拾/主人/画室/的/时候/流露出/了/对/艺术/的/天分/她/跟/维梅尔/谈论/对画/的/理解/二人/的/交心/让/彼此/的/情意/慢慢/滋长/葛利叶/知道/不/可能/与/维梅尔修/得/正果/但/她/愿意/做/模特/奉献给/维梅尔/作画/她/默默地/忍受着/维梅尔/给/她/的/耳朵/打上/洞/戴/上/他/妻子/的/珍珠/耳环/画出/这/一刻/的/窒息/的/美丽,少女/葛利叶斯嘉丽•/约翰逊/ScarlettJohansson饰/家/境/贫寒/于是/来/到/画/家/维梅尔科/林•费尔斯ColinFirth/饰/家/做/女/佣维梅尔/和/妻子/岳母/一起/生活/她们/常常/摆/出/颐指气使/的/神情/妻子/对/正当/青春/的/葛利叶/更/是/戒心重/重在/非常/苛刻/和/压抑/的/氛围/下/葛利叶/在/维梅尔/家/过/得/卑躬/屈膝维梅尔/的/画/带/给/了/她/一点/生活/的/乐趣/她/收拾/主人/画室/的/时候/流露/出/了/对/艺术/的/天分/她/跟/维梅尔/谈论/对/画/的/理解/二/人/的/交心/让/彼此/的/情意/慢慢/滋长/葛利叶/知道/不/可能/与/维梅尔/修/得/正/果但/她/愿意/做/模特/奉献/给/维梅尔/作画/她/默默/地/忍受/着/维梅尔/给/她/的/耳朵/打/上/洞/戴/上/他/妻子/的/珍珠/耳环画/出/这/一刻/的/窒息/的/美丽
2147854,已过/而立之年/的/卡尔/阿伦/金凯瑞/JimCarrey/饰/虽然/衣食无忧/但/他/的/人生/可谓/失败/透顶/三年/前/和/妻子/离婚/始终/过/着/单身生活/他/在/银行/工作/不过/基本/呈/混/吃/等/死/升迁/无望/的/状态/生活/中/他/拒绝/和/他人/交往/反而/更/愿意/窝/在/家里/看/电影/整个/人生/仿佛/被/灰色/的/浓雾/所/笼罩/在/朋友/的/建议/下/卡尔/来到/一家/名为/好好先生/的/机构/作/咨询/在/导师/泰伦斯/特伦斯/斯坦姆普/TerenceStamp/饰/的/指引/下/他/尝试/对/生活/中/每/一个/问题/都/以/肯定/的/方式/回答/这/小小的/改变/令/卡尔/的/人生/天翻地覆/荣誉/金钱/机遇/爱情/接踵而来/正当/他/信心/满满/之时/却/发现/人生/并非/像/他/想/得/如此/简单/本片/改编自/英国/喜剧演员/作家/丹尼/华莱士/DannyWallace/的/同名/自传/并/荣获/2009/年/MTV/最佳/喜剧/表演奖/JimCarrey,已/过/而立之年/的/卡尔/阿/伦金/凯瑞JimCarrey饰/虽然/衣食/无/忧/但/他/的/人生/可谓/失败/透顶/三/年/前/和/妻子/离婚/始终/过/着/单身/生活/他/在/银行/工作/不/过/基本/呈/混/吃/等/死/升迁/无望/的/状态/生活/中/他/拒绝/和/他人/交往/反而/更/愿意/窝/在/家/里/看/电影/整个/人生/仿佛/被/灰色/的/浓雾/所/笼罩/在/朋友/的/建议/下卡尔/来/到/一/家/名/为/好好先生/的/机构/作/咨询/在/导师/泰伦斯特伦斯斯坦姆/普TerenceStam/p饰/的/指引/下/他/尝试/对/生活/中/每/一个/问题/都/以/肯定/的/方式/回答/这/小小/的/改变/令/卡尔/的/人生/天翻地覆/荣誉/金钱/机遇/爱情/接踵而来/正当/他/信心/满满/之/时/却/发现/人生/并非/像/他/想/得/如此/简单/本片/改编/自/英国/喜剧/演员/作/家/丹尼华/莱士/DannyWallace/的/同名/自传/并/荣获/2009年/MTV/最佳/喜剧/表演奖/JimCarrey
1305224,马山/姜文/是/西南地区/某/边陲/小镇/的/一名/普通/警察/某晚/参加/妹妹/婚宴/时因/喝/得/酩酊大醉/被/人/送回/家中/次日/早晨/醒来时/他/发现/从不/离身/的/配枪/不翼而飞/意识/到/偷枪/人/可用/枪里/的/三颗/子弹/杀人/时/马山/不禁/毛骨悚然/当晚/所有/参加/妹妹/婚礼/的/人/都/成/了/他/的/怀疑对象/在/对/重点/嫌疑人/卖/羊肉/粉/的/刘/结巴/送/他/回家/的/周小刚/突然/出现/在/周小刚/家/的/旧/恋人/李小萌/宁静/一番/追踪/后/马山/依旧/没能/理出/任何/头绪/而/对/李小萌/的/怀疑/里/又/混杂/了/极为/复杂/的/感情/此/又/导致/其妻/怀疑/他/移情别恋/正在/这时/李小萌/在/周小刚/家/被/人用/枪/打死/马山/作为/嫌疑人/被/拘禁/经过/一番/冷静/思考/他/终于/将/乱麻/捋/顺/开始/了/寻枪/之路,马山/姜文/是/西南/地区/某/边陲/小镇/的/一/名/普通/警察/某晚/参加/妹妹/婚宴/时/因/喝/得/酩酊大醉/被/人/送/回/家/中/次日/早晨/醒/来/时/他/发现/从/不/离/身/的/配枪/不翼而飞/意识/到/偷枪人/可/用/枪/里/的/三/颗/子弹/杀人/时/马山/不/禁/毛骨悚然/当晚/所有/参加/妹妹/婚礼/的/人/都/成/了/他/的/怀疑/对象/在/对/重点/嫌疑人/卖羊肉粉/的/刘结巴/送/他/回/家/的/周小刚/突然/出现/在/周小刚/家/的/旧/恋人/李小萌/宁静/一番/追踪/后/马山/依旧/没/能/理/出/任何/头绪/而/对/李小萌/的/怀疑/里/又/混杂/了/极为/复杂/的/感情/此/又/导致/其妻/怀疑/他/移情别恋/正/在/这时/李小萌/在/周小刚/家/被/人/用/枪/打/死/马山/作为/嫌疑人/被/拘禁/经过/一番/冷静/思考/他/终于/将/乱/麻捋顺/开始/了/寻枪/之/路
1853621,老赵/赵本山/饰/是/个/五十多岁/的/农民/他/南下/深圳/打工/因/好友/老/刘死/了/不得不/走上/背/对方/尸体/回家/安葬/之旅/他/先/把/老/刘/伪装成/醉/鬼混/上/长途车/却/不幸/在/途中/遇上/劫匪/郭德纲/等/饰/救/了/一车/人/钱财/的/他/反而/给/乘客/赶下/了/车/老/赵/只好/在/路上/拦车/晚上/住店/钱/却/被/偷/他/到/别人/午马/饰/的/葬礼/哭丧/混得/饭/吃/一路上/老赵/遇到/形形色色/的/中国/人/目标/在/望/之际/他/累晕/了/在/医院/中/苏醒/后/警察/告诉/他/要/按规定/把/尸体/火化/老/赵带/着/老/刘/的/骨灰/回到/他/的/家乡/那儿/却/已经/拆迁/了/门板/上/写/着/老/刘/的/儿子/的/留言,老赵/赵本/山饰/是/个/五十/多/岁/的/农民/他/南/下/深圳/打工/因/好友/老/刘死/了/不得/不/走/上/背/对方/尸体/回/家/安葬/之/旅/他/先/把/老/刘伪装/成/醉/鬼/混上/长途车/却/不/幸/在/途中/遇/上/劫匪/郭德纲/等/饰救/了/一车人/钱财/的/他/反而/给/乘客/赶下/了/车/老赵/只好/在/路上/拦/车/晚上/住/店/钱/却/被/偷/他/到/别人/午/马饰/的/葬礼/哭/丧/混/得/饭/吃/一路/上/老赵/遇到/形形色色/的/中国/人/目标/在望/之际/他/累晕/了/在/医院/中/苏醒/后/警察/告诉/他/要/按/规定/把/尸体/火化/老赵/带/着/老刘/的/骨灰/回到/他/的/家乡/那儿/却/已经/拆迁/了/门板/上/写/着/老刘/的/儿子/的/留言
